#{"t_start": 1722321975.7467675, "env_id": "None"}
r,l,t,is_success,Fidelity
-130.0,130,6386.709454,False,0.565325915813446
-130.0,130,6388.956284,False,0.33982762694358826
-130.0,130,6391.43163,False,0.37964484095573425
-130.0,130,6393.828103,False,0.3563963770866394
-130.0,130,6396.175729,False,0.4388831853866577
-130.0,130,6398.609511,False,0.8049569725990295
-130.0,130,6401.025089,False,0.34004470705986023
-31.0,32,6401.617547,True,0.9946297407150269
-130.0,130,6403.997141,False,0.8203279376029968
-130.0,130,6406.386739,False,0.725338876247406
-130.0,130,6408.878304,False,0.4559362232685089
-130.0,130,6411.161545,False,0.6083304286003113
-130.0,130,6413.518535,False,0.3434746563434601
-130.0,130,6416.601252,False,0.49546459317207336
-130.0,130,6418.813459,False,0.7765498757362366
-130.0,130,6421.225887,False,0.5495805740356445
-130.0,130,6423.498869,False,0.3317455053329468
-130.0,130,6425.815603,False,0.4091334044933319
-130.0,130,6428.232871,False,0.4722701609134674
-130.0,130,6430.580404,False,0.6975229382514954
-130.0,130,6432.952786,False,0.3379967212677002
-130.0,130,6435.366194,False,0.5042458772659302
-130.0,130,6437.665278,False,0.34142205119132996
-130.0,130,6440.018255,False,0.5275332927703857
-130.0,130,6442.262385,False,0.4015866219997406
-130.0,130,6444.56006,False,0.6313254833221436
-130.0,130,6446.980669,False,0.327391117811203
-130.0,130,6449.343989,False,0.4018637537956238
-130.0,130,6451.673066,False,0.5407286882400513
-130.0,130,6454.678229,False,0.4121132791042328
-130.0,130,6456.854314,False,0.4791634678840637
-130.0,130,6459.114158,False,0.3369281589984894
-130.0,130,6461.37001,False,0.5517091751098633
-130.0,130,6463.626912,False,0.4156293272972107
-130.0,130,6465.897618,False,0.334871768951416
-130.0,130,6468.234882,False,0.3357691764831543
-130.0,130,6470.551773,False,0.39313074946403503
-130.0,130,6472.857829,False,0.35011929273605347
-130.0,130,6475.170527,False,0.395268976688385
-130.0,130,6477.461349,False,0.38009917736053467
-130.0,130,6479.819756,False,0.42209383845329285
-130.0,130,6482.252057,False,0.5634328126907349
-130.0,130,6484.535158,False,0.6234875917434692
-130.0,130,6486.888079,False,0.38866743445396423
-130.0,130,6489.192875,False,0.336711049079895
-130.0,130,6492.160508,False,0.650768518447876
-130.0,130,6494.333094,False,0.3566553592681885
-130.0,130,6496.616801,False,0.4103417992591858
-130.0,130,6498.879318,False,0.47834494709968567
-76.0,77,6500.252083,True,0.9903112053871155
-130.0,130,6502.68236,False,0.42378026247024536
-33.0,34,6503.275135,True,0.9947944283485413
-130.0,130,6505.601399,False,0.8287442922592163
-130.0,130,6507.895477,False,0.3444295823574066
-130.0,130,6510.198544,False,0.336762398481369
-130.0,130,6512.524816,False,0.3946639895439148
-130.0,130,6514.810485,False,0.3718595504760742
-130.0,130,6517.076627,False,0.36405885219573975
-130.0,130,6519.380945,False,0.34121134877204895
-130.0,130,6521.760887,False,0.4423386752605438
-130.0,130,6524.1057,False,0.3412711024284363
-130.0,130,6526.386711,False,0.3863506317138672
-130.0,130,6529.254528,False,0.38806450366973877
-130.0,130,6531.41446,False,0.33079424500465393
-130.0,130,6533.677641,False,0.3274330794811249
-88.0,89,6535.236382,True,0.9913829565048218
-130.0,130,6537.504411,False,0.42296648025512695
-130.0,130,6539.803205,False,0.3308069705963135
-130.0,130,6542.085198,False,0.37739911675453186
-130.0,130,6544.40065,False,0.711602509021759
-130.0,130,6546.715889,False,0.36088329553604126
-130.0,130,6548.968082,False,0.3612055480480194
-130.0,130,6551.232329,False,0.3381691873073578
-130.0,130,6553.604081,False,0.3363668918609619
-130.0,130,6555.808288,False,0.5703525543212891
-130.0,130,6558.059663,False,0.4530169665813446
-130.0,130,6560.388057,False,0.6705646514892578
-130.0,130,6562.611278,False,0.7817654013633728
-130.0,130,6565.506327,False,0.4839912950992584
-130.0,130,6567.69333,False,0.35379013419151306
-130.0,130,6569.995462,False,0.6097010970115662
-8.0,9,6570.136121,True,0.9903917908668518
-130.0,130,6572.371976,False,0.35991132259368896
-130.0,130,6574.655339,False,0.3536017835140228
-130.0,130,6576.922681,False,0.39368996024131775
-130.0,130,6579.263018,False,0.4667304456233978
-130.0,130,6581.552844,False,0.3467246890068054
-130.0,130,6583.83544,False,0.7334179282188416
-130.0,130,6586.140165,False,0.5361236929893494
-130.0,130,6588.462302,False,0.5480623245239258
-130.0,130,6590.730298,False,0.383533775806427
-130.0,130,6593.078437,False,0.37920764088630676
-121.0,122,6595.27193,True,0.9937869906425476
-130.0,130,6597.563674,False,0.6807117462158203
-130.0,130,6600.00785,False,0.8970126509666443
-130.0,130,6602.9335,False,0.4073517620563507
-130.0,130,6605.224722,False,0.3396611213684082
-130.0,130,6607.625073,False,0.3893112540245056
-130.0,130,6609.963718,False,0.6074767112731934
-130.0,130,6612.231541,False,0.8886988162994385
-130.0,130,6614.536987,False,0.8669091463088989
-157.0,157,6619.621188,False,0.6472294926643372
-130.0,130,6621.930501,False,0.37813788652420044
-130.0,130,6624.22021,False,0.5151377320289612
-130.0,130,6626.536002,False,0.9361271262168884
-8.0,9,6626.710677,True,0.9904482364654541
-130.0,130,6629.044464,False,0.5222713351249695
-130.0,130,6631.231792,False,0.442268043756485
-30.0,31,6631.776098,True,0.9975991249084473
-130.0,130,6634.0295,False,0.8299895524978638
-130.0,130,6636.47682,False,0.6383313536643982
-130.0,130,6638.743483,False,0.39811235666275024
-130.0,130,6641.641236,False,0.4242256283760071
-130.0,130,6643.721513,False,0.34255555272102356
-130.0,130,6645.970766,False,0.4649300277233124
-130.0,130,6648.253787,False,0.35761404037475586
-130.0,130,6650.56321,False,0.3475513458251953
-130.0,130,6652.844396,False,0.5384657979011536
-65.0,66,6653.962257,True,0.9960368871688843
-130.0,130,6656.243324,False,0.6249353885650635
-130.0,130,6658.583993,False,0.7355193495750427
-130.0,130,6660.811722,False,0.6679162979125977
-130.0,130,6663.076146,False,0.7340188026428223
-130.0,130,6665.431735,False,0.3343038260936737
-130.0,130,6667.668814,False,0.37721577286720276
-130.0,130,6669.917993,False,0.47020652890205383
-130.0,130,6672.107694,False,0.4009799659252167
-74.0,75,6673.344728,True,0.9996073246002197
-130.0,130,6675.61028,False,0.4110909104347229
-130.0,130,6678.434819,False,0.8995103240013123
-130.0,130,6680.681836,False,0.35993948578834534
-130.0,130,6682.973742,False,0.4507902264595032
-130.0,130,6685.270983,False,0.35342302918434143
-130.0,130,6687.535705,False,0.3555738627910614
-130.0,130,6689.862075,False,0.9093003869056702
-130.0,130,6692.158539,False,0.3711962103843689
-130.0,130,6694.392452,False,0.42223113775253296
-130.0,130,6696.640683,False,0.4412616491317749
-45.0,46,6697.417358,True,0.9951612949371338
-92.0,93,6699.015604,True,0.9978783130645752
-130.0,130,6701.313087,False,0.3328093886375427
-130.0,130,6703.496984,False,0.44416606426239014
-130.0,130,6705.732458,False,0.5007361173629761
-130.0,130,6707.982525,False,0.3323008120059967
-130.0,130,6710.23243,False,0.36900728940963745
-130.0,130,6713.155848,False,0.4865753650665283
-130.0,130,6715.249411,False,0.33820492029190063
-130.0,130,6717.376093,False,0.38654568791389465
-130.0,130,6719.612121,False,0.3596667945384979
-130.0,130,6721.941565,False,0.3646622896194458
-121.0,122,6724.050662,True,0.9921408891677856
-130.0,130,6726.280886,False,0.5820730328559875
-130.0,130,6728.578111,False,0.3336164355278015
-130.0,130,6730.813627,False,0.40010663866996765
-130.0,130,6733.0955,False,0.38729843497276306
-130.0,130,6735.372016,False,0.6597929000854492
-130.0,130,6737.670706,False,0.43477582931518555
-130.0,130,6739.952352,False,0.8702192306518555
-130.0,130,6742.198131,False,0.35614487528800964
-130.0,130,6744.465426,False,0.4790024161338806
-130.0,130,6746.7946,False,0.4050183594226837
-130.0,130,6749.646058,False,0.3454422056674957
-130.0,130,6751.817617,False,0.4731369614601135
-130.0,130,6754.069429,False,0.8549364805221558
-130.0,130,6756.242263,False,0.6730462908744812
-130.0,130,6758.461231,False,0.35002440214157104
-130.0,130,6760.71166,False,0.356439471244812
-42.0,43,6761.484411,True,0.9993737936019897
-130.0,130,6763.77063,False,0.638105571269989
-130.0,130,6766.075807,False,0.8836001753807068
-130.0,130,6768.326123,False,0.40446943044662476
-16.0,17,6768.653878,True,0.9918874502182007
-130.0,130,6770.931922,False,0.4650977551937103
-130.0,130,6773.261409,False,0.3718964159488678
-92.0,93,6774.953205,True,0.9916510581970215
-130.0,130,6777.229956,False,0.3486902117729187
-130.0,130,6779.466112,False,0.4789559543132782
-130.0,130,6781.685913,False,0.3865898847579956
-130.0,130,6783.888952,False,0.33340296149253845
-130.0,130,6786.804122,False,0.5200968384742737
-130.0,130,6789.070679,False,0.5633617043495178
-130.0,130,6791.351523,False,0.43793997168540955
-130.0,130,6793.613041,False,0.4150620102882385
-130.0,130,6795.927603,False,0.3476509153842926
-130.0,130,6798.209772,False,0.6014350652694702
-130.0,130,6800.458375,False,0.45215800404548645
-130.0,130,6802.659646,False,0.3370197117328644
-130.0,130,6804.910526,False,0.33633852005004883
-130.0,130,6807.255183,False,0.42341160774230957
-130.0,130,6809.443383,False,0.42932450771331787
-130.0,130,6811.735281,False,0.3338434398174286
-130.0,130,6813.939076,False,0.6881388425827026
-130.0,130,6816.174711,False,0.8755256533622742
-130.0,130,6818.499747,False,0.3521243929862976
-47.0,48,6819.292962,True,0.9915042519569397
-130.0,130,6822.214993,False,0.5620587468147278
-130.0,130,6824.403484,False,0.5602482557296753
-130.0,130,6826.590889,False,0.3536844253540039
-130.0,130,6828.935307,False,0.3793102204799652
-130.0,130,6831.155954,False,0.5331799387931824
-130.0,130,6833.448279,False,0.39762216806411743
-130.0,130,6835.731345,False,0.38952285051345825
-130.0,130,6838.046981,False,0.37467160820961
-130.0,130,6840.306324,False,0.46767985820770264
-130.0,130,6842.604699,False,0.3611232340335846
-130.0,130,6844.792232,False,0.33586835861206055
-130.0,130,6847.078029,False,0.4643503725528717
-137.0,137,6851.789251,False,0.4101410508155823
-130.0,130,6854.177809,False,0.33879515528678894
-130.0,130,6856.47488,False,0.33672896027565
-130.0,130,6858.813686,False,0.33581608533859253
-130.0,130,6861.747797,False,0.4991660416126251
-130.0,130,6863.983612,False,0.46711796522140503
-130.0,130,6866.261446,False,0.3731141686439514
-130.0,130,6868.519905,False,0.33709365129470825
-58.0,59,6869.592532,True,0.9922789931297302
-130.0,130,6871.880528,False,0.3379632234573364
-130.0,130,6874.150742,False,0.3557533621788025
-130.0,130,6876.439859,False,0.44139930605888367
-130.0,130,6878.643266,False,0.489977091550827
-130.0,130,6881.019738,False,0.6429881453514099
-130.0,130,6883.219672,False,0.5004589557647705
-130.0,130,6885.53275,False,0.4427416920661926
-130.0,130,6887.812616,False,0.33090341091156006
-130.0,130,6890.091863,False,0.391879677772522
-130.0,130,6892.357769,False,0.3636024594306946
-130.0,130,6894.593328,False,0.6126712560653687
-130.0,130,6897.491115,False,0.4450134038925171
-120.0,121,6899.488938,True,0.9947658181190491
-18.0,19,6899.79687,True,0.9956359267234802
-130.0,130,6902.048214,False,0.4610956013202667
-130.0,130,6904.389251,False,0.5532172918319702
-130.0,130,6906.700754,False,0.3261858820915222
-130.0,130,6908.95333,False,0.4597046673297882
-8.0,9,6909.13181,True,0.9904966354370117
-130.0,130,6911.357292,False,0.33977624773979187
-130.0,130,6913.683889,False,0.5386115312576294
-130.0,130,6915.948718,False,0.4450431168079376
-130.0,130,6918.22827,False,0.3330729901790619
-130.0,130,6920.4793,False,0.8142147064208984
-130.0,130,6922.807745,False,0.4865683913230896
-130.0,130,6925.012508,False,0.5911159515380859
-130.0,130,6927.272968,False,0.3294200003147125
-130.0,130,6929.507047,False,0.4142378866672516
-130.0,130,6931.757721,False,0.6352691650390625
-130.0,130,6934.552413,False,0.5340101718902588
-130.0,130,6936.829899,False,0.6544157266616821
-130.0,130,6939.096718,False,0.6226721405982971
-130.0,130,6941.394469,False,0.4432041049003601
-130.0,130,6943.729677,False,0.3371444046497345
-130.0,130,6946.080122,False,0.7259108424186707
-130.0,130,6948.417859,False,0.405120849609375
-130.0,130,6950.654114,False,0.8163869976997375
-130.0,130,6952.888414,False,0.7333512902259827
-130.0,130,6955.243858,False,0.7119933366775513
-130.0,130,6957.533816,False,0.43756961822509766
-130.0,130,6959.808426,False,0.6998114585876465
-130.0,130,6962.019004,False,0.6818869113922119
-130.0,130,6964.266473,False,0.4766189455986023
-130.0,130,6966.658919,False,0.36306232213974
-130.0,130,6969.6502,False,0.35231298208236694
-130.0,130,6971.792218,False,0.45573872327804565
-130.0,130,6974.152854,False,0.7375688552856445
-130.0,130,6976.507499,False,0.4321102499961853
-22.0,23,6976.899337,True,0.9959836602210999
-130.0,130,6979.284936,False,0.5464456081390381
-130.0,130,6981.522391,False,0.4193313717842102
-130.0,130,6983.788837,False,0.3643040955066681
-130.0,130,6986.111063,False,0.39052239060401917
-130.0,130,6988.362996,False,0.40736815333366394
-130.0,130,6990.660724,False,0.3468318283557892
-130.0,130,6992.96017,False,0.5646451115608215
-130.0,130,6995.235852,False,0.5278370976448059
-130.0,130,6997.639074,False,0.5965602397918701
-130.0,130,6999.920843,False,0.3681545853614807
-130.0,130,7002.200898,False,0.40596139430999756
-130.0,130,7004.500991,False,0.6004067063331604
-130.0,130,7007.399415,False,0.33136120438575745
-130.0,130,7009.665391,False,0.3493480980396271
-130.0,130,7011.916559,False,0.9279531240463257
-130.0,130,7014.162169,False,0.6125208735466003
-130.0,130,7016.396798,False,0.49852752685546875
-130.0,130,7018.735714,False,0.35133978724479675
-130.0,130,7021.027732,False,0.3484974503517151
-130.0,130,7023.310251,False,0.3405984938144684
-130.0,130,7025.607205,False,0.5899669528007507
-52.0,53,7026.505688,True,0.9923326969146729
-130.0,130,7028.869019,False,0.3694722652435303
-130.0,130,7031.126811,False,0.3350733816623688
-130.0,130,7033.379167,False,0.33158496022224426
-130.0,130,7035.614367,False,0.3357502222061157
-130.0,130,7037.871991,False,0.4398908019065857
-130.0,130,7040.211594,False,0.5762976408004761
-130.0,130,7043.123288,False,0.3384275436401367
-130.0,130,7045.233175,False,0.5189640522003174
-130.0,130,7047.462723,False,0.4377686381340027
-130.0,130,7049.777369,False,0.5816986560821533
-130.0,130,7052.059354,False,0.3925248086452484
-130.0,130,7054.417006,False,0.38185012340545654
-130.0,130,7056.696794,False,0.5117676854133606
-130.0,130,7058.948027,False,0.3336986303329468
-130.0,130,7061.27159,False,0.5358860492706299
-130.0,130,7063.542017,False,0.6402356028556824
-130.0,130,7065.789958,False,0.3684425354003906
-130.0,130,7067.993938,False,0.6481732130050659
-130.0,130,7070.348364,False,0.3460436463356018
-130.0,130,7072.632721,False,0.8688263297080994
-130.0,130,7074.913114,False,0.5353036522865295
-130.0,130,7077.205073,False,0.41310378909111023
-72.0,73,7079.16383,True,0.9981880784034729
-130.0,130,7081.304005,False,0.3381536900997162
-163.0,163,7086.296817,False,0.43599745631217957
-130.0,130,7088.626454,False,0.3579755425453186
-130.0,130,7090.982274,False,0.6795427799224854
-130.0,130,7093.185551,False,0.38259053230285645
-130.0,130,7095.45266,False,0.3997446894645691
-130.0,130,7097.72107,False,0.3401942849159241
-105.0,106,7099.577982,True,0.9933231472969055
-130.0,130,7101.907687,False,0.40796396136283875
-130.0,130,7104.126498,False,0.4326457977294922
-130.0,130,7106.419696,False,0.34880080819129944
-130.0,130,7108.670894,False,0.5331396460533142
-130.0,130,7110.953087,False,0.6131516695022583
-130.0,130,7113.207168,False,0.5970159769058228
-130.0,130,7115.472708,False,0.757729709148407
-130.0,130,7118.359514,False,0.3820769786834717
-130.0,130,7120.516796,False,0.36170095205307007
-130.0,130,7122.779706,False,0.3975953161716461
-130.0,130,7125.014981,False,0.40467023849487305
-130.0,130,7127.297408,False,0.45618030428886414
-130.0,130,7130.024695,False,0.4650466740131378
-130.0,130,7133.097996,False,0.5881725549697876
-130.0,130,7136.007217,False,0.3569694757461548
-130.0,130,7138.503226,False,0.4706727862358093
-130.0,130,7140.996104,False,0.556851863861084
-90.0,91,7142.678656,True,0.9936587810516357
-130.0,130,7145.045918,False,0.33428141474723816
-130.0,130,7147.85791,False,0.37143105268478394
-130.0,130,7150.386451,False,0.8923584818840027
-66.0,67,7151.58665,True,0.990271270275116
-130.0,130,7153.814368,False,0.42982012033462524
-130.0,130,7156.268674,False,0.4153214693069458
-130.0,130,7159.153058,False,0.3447832465171814
-130.0,130,7161.564823,False,0.3615969717502594
-130.0,130,7163.858191,False,0.45735418796539307
-130.0,130,7166.243113,False,0.3877949118614197
-28.0,29,7166.733464,True,0.9940159916877747
-130.0,130,7168.987847,False,0.8792394399642944
-130.0,130,7171.281078,False,0.7468611598014832
-130.0,130,7173.562268,False,0.32980242371559143
-130.0,130,7175.933919,False,0.33029019832611084
-130.0,130,7178.216944,False,0.6418660879135132
-61.0,62,7179.225023,True,0.9947015643119812
-130.0,130,7181.538294,False,0.772365391254425
-130.0,130,7183.868649,False,0.3353816270828247
-130.0,130,7186.266009,False,0.3430338203907013
-130.0,130,7188.607392,False,0.48729467391967773
-130.0,130,7191.01868,False,0.3335820138454437
-130.0,130,7193.390796,False,0.4395696222782135
-130.0,130,7196.328084,False,0.6940029263496399
-130.0,130,7198.513131,False,0.7589694857597351
-130.0,130,7200.916628,False,0.3780688941478729
-130.0,130,7203.233794,False,0.48753368854522705
-130.0,130,7205.545954,False,0.3764800429344177
-130.0,130,7208.024633,False,0.4951939880847931
-130.0,130,7210.432001,False,0.9533841609954834
-130.0,130,7212.7702,False,0.3634772300720215
-130.0,130,7215.028362,False,0.3661421835422516
-130.0,130,7217.3118,False,0.3596613109111786
-130.0,130,7219.485293,False,0.38341909646987915
-130.0,130,7221.749144,False,0.3388321101665497
-130.0,130,7224.015792,False,0.33736494183540344
-130.0,130,7226.326361,False,0.5995751619338989
-130.0,130,7228.700692,False,0.8598419427871704
-124.0,125,7231.004312,True,0.9976984262466431
-130.0,130,7234.047474,False,0.3488944172859192
-130.0,130,7236.276214,False,0.6027414202690125
-130.0,130,7238.589027,False,0.34380537271499634
-130.0,130,7240.849191,False,0.8819485902786255
-130.0,130,7243.130739,False,0.47678983211517334
-130.0,130,7245.427059,False,0.33387088775634766
-130.0,130,7247.666885,False,0.3380122780799866
-36.0,37,7248.286883,True,0.9928691983222961
-130.0,130,7250.765998,False,0.5707253217697144
-130.0,130,7253.128578,False,0.3837434649467468
-130.0,130,7255.375986,False,0.46260756254196167
-130.0,130,7257.630283,False,0.3704403340816498
-130.0,130,7259.888219,False,0.469410240650177
-130.0,130,7262.088133,False,0.9855248928070068
-130.0,130,7264.316808,False,0.33606523275375366
-130.0,130,7266.560856,False,0.5318065881729126
-109.0,110,7269.176838,True,0.9963431358337402
-130.0,130,7271.399549,False,0.36308249831199646
-130.0,130,7273.606112,False,0.37095585465431213
-130.0,130,7275.874322,False,0.3403514325618744
-130.0,130,7278.151202,False,0.7312518954277039
-130.0,130,7280.468295,False,0.3299124538898468
-130.0,130,7282.768966,False,0.5999298691749573
-130.0,130,7284.942576,False,0.445086807012558
-130.0,130,7287.177077,False,0.3423265814781189
-130.0,130,7289.407624,False,0.5391315221786499
-130.0,130,7291.690936,False,0.3733614683151245
-130.0,130,7293.927662,False,0.3626803159713745
-130.0,130,7296.13679,False,0.6164937019348145
-130.0,130,7298.396332,False,0.5787549018859863
-130.0,130,7300.628485,False,0.8096096515655518
-130.0,130,7302.886083,False,0.7388672828674316
-130.0,130,7305.869384,False,0.6439468860626221
-130.0,130,7307.995858,False,0.750763475894928
-130.0,130,7310.239328,False,0.6485546827316284
-130.0,130,7312.472567,False,0.3638937175273895
-130.0,130,7314.696972,False,0.723429262638092
-130.0,130,7316.944951,False,0.4579479396343231
-130.0,130,7319.194377,False,0.8021876811981201
-153.0,153,7323.923093,False,0.36617982387542725
-9.0,10,7324.078548,True,0.9908741116523743
-130.0,130,7326.432697,False,0.3469592332839966
-130.0,130,7328.69358,False,0.6560677289962769
-130.0,130,7330.947706,False,0.5801306366920471
-130.0,130,7333.214513,False,0.7617092728614807
-130.0,130,7335.461692,False,0.384387731552124
-130.0,130,7337.749147,False,0.9191931486129761
-130.0,130,7340.028426,False,0.33959975838661194
-130.0,130,7343.009416,False,0.45543745160102844
-130.0,130,7345.256635,False,0.3341200053691864
-130.0,130,7347.415417,False,0.7327176928520203
-130.0,130,7349.567962,False,0.577067494392395
-130.0,130,7351.786014,False,0.6703616380691528
-130.0,130,7353.948782,False,0.822921097278595
-130.0,130,7356.327321,False,0.36648982763290405
-130.0,130,7358.577256,False,0.44645535945892334
-130.0,130,7360.72326,False,0.46028855443000793
-110.0,111,7362.542695,True,0.9947143197059631
-130.0,130,7364.649929,False,0.47612157464027405
-130.0,130,7366.889913,False,0.7112627625465393
-130.0,130,7369.07687,False,0.7311635613441467
-130.0,130,7371.247899,False,0.345429390668869
-130.0,130,7373.424315,False,0.9409763216972351
-130.0,130,7375.527404,False,0.6161534786224365
-130.0,130,7378.493837,False,0.6687000393867493
-130.0,130,7380.493774,False,0.33852478861808777
-130.0,130,7382.6094,False,0.35447728633880615
-130.0,130,7384.711742,False,0.43816912174224854
-130.0,130,7386.968382,False,0.6832271218299866
-130.0,130,7389.249277,False,0.34230291843414307
-130.0,130,7391.472431,False,0.8929412961006165
-130.0,130,7393.625056,False,0.48305544257164
-130.0,130,7395.772762,False,0.35052332282066345
-130.0,130,7397.979137,False,0.3663438856601715
-130.0,130,7400.096572,False,0.4441438317298889
-130.0,130,7402.333292,False,0.8770405054092407
-130.0,130,7404.513084,False,0.33912280201911926
-130.0,130,7406.689341,False,0.3442249298095703
-130.0,130,7408.865341,False,0.5545781254768372
-130.0,130,7411.054533,False,0.3476467430591583
-130.0,130,7413.930363,False,0.4700530171394348
-130.0,130,7415.969337,False,0.4436147212982178
-18.0,19,7416.276536,True,0.9957810044288635
-130.0,130,7418.415354,False,0.35037845373153687
-130.0,130,7420.637927,False,0.3965866267681122
-130.0,130,7422.79716,False,0.49878498911857605
-130.0,130,7424.992032,False,0.33961838483810425
-130.0,130,7427.151279,False,0.35743939876556396
-130.0,130,7429.365764,False,0.7508496642112732
-48.0,49,7430.228071,True,0.9955635666847229
-130.0,130,7432.394048,False,0.41411712765693665
-130.0,130,7434.639818,False,0.5800032019615173
-130.0,130,7436.753547,False,0.3477039337158203
-130.0,130,7438.987247,False,0.3849841356277466
-70.0,71,7440.227154,True,0.9964240193367004
-130.0,130,7442.338797,False,0.7658426761627197
-130.0,130,7444.505893,False,0.46674779057502747
-46.0,47,7445.308524,True,0.9950480461120605
-130.0,130,7448.246082,False,0.7359462976455688
-130.0,130,7450.296161,False,0.3338558077812195
-130.0,130,7452.465158,False,0.3688463270664215
-130.0,130,7454.567222,False,0.3524121046066284
-130.0,130,7456.741698,False,0.5080286264419556
-130.0,130,7459.061451,False,0.5039049983024597
-130.0,130,7461.227047,False,0.5958724021911621
-130.0,130,7463.413733,False,0.5507848262786865
-98.0,99,7465.065749,True,0.9912130832672119
-130.0,130,7467.219155,False,0.33456122875213623
-121.0,122,7469.198225,True,0.9912007451057434
-130.0,130,7471.378704,False,0.5601869225502014
-88.0,89,7472.950656,True,0.9936280846595764
-130.0,130,7475.216471,False,0.4419557452201843
-130.0,130,7477.357645,False,0.43314328789711
-130.0,130,7479.496464,False,0.3345352113246918
-130.0,130,7481.649232,False,0.5026859045028687
-130.0,130,7484.538679,False,0.8410609364509583
-130.0,130,7486.672261,False,0.33392149209976196
-130.0,130,7488.798088,False,0.4327094554901123
-130.0,130,7490.954387,False,0.3590264618396759
-130.0,130,7493.150928,False,0.9223878383636475
-130.0,130,7495.345479,False,0.7336382865905762
-68.0,69,7496.496988,True,0.9978436231613159
-45.0,46,7497.281155,True,0.9936442971229553
-130.0,130,7499.433623,False,0.7027599215507507
-130.0,130,7501.648145,False,0.3347688913345337
-130.0,130,7503.981842,False,0.5258389115333557
-130.0,130,7506.246619,False,0.34470537304878235
-130.0,130,7508.431374,False,0.5180153250694275
-130.0,130,7510.558478,False,0.35375291109085083
-130.0,130,7512.753653,False,0.3606935441493988
-130.0,130,7515.009837,False,0.5189851522445679
-130.0,130,7517.224784,False,0.3717450201511383
-130.0,130,7520.103284,False,0.3611713945865631
-130.0,130,7522.238789,False,0.6069695949554443
-130.0,130,7524.369867,False,0.802710235118866
-130.0,130,7526.609241,False,0.7331903576850891
-130.0,130,7528.739839,False,0.3461725115776062
-130.0,130,7530.96008,False,0.3765140175819397
-130.0,130,7533.195927,False,0.3521045446395874
-130.0,130,7535.444941,False,0.5196453332901001
-130.0,130,7537.695769,False,0.68505859375
-130.0,130,7539.966867,False,0.818144679069519
-130.0,130,7542.205846,False,0.4836253225803375
-130.0,130,7544.417199,False,0.5278608798980713
-178.0,178,7549.652802,False,0.522952139377594
-130.0,130,7551.875775,False,0.4569784998893738
-130.0,130,7554.056276,False,0.6985475420951843
-130.0,130,7557.052246,False,0.499107301235199
-100.0,101,7558.737136,True,0.9931448698043823
-130.0,130,7560.913557,False,0.5345381498336792
-130.0,130,7563.108736,False,0.6147245168685913
-130.0,130,7565.305639,False,0.8268994092941284
-130.0,130,7567.580723,False,0.704747200012207
-130.0,130,7569.767094,False,0.3607085347175598
-130.0,130,7572.028483,False,0.9229779243469238
-130.0,130,7574.340599,False,0.6458925604820251
-124.0,125,7576.438142,True,0.9954829812049866
-8.0,9,7576.588649,True,0.9904884696006775
-130.0,130,7578.864694,False,0.3366895020008087
-130.0,130,7581.106032,False,0.41066551208496094
-130.0,130,7583.37836,False,0.8417964577674866
-130.0,130,7585.671512,False,0.3316264748573303
-130.0,130,7587.978647,False,0.8301900029182434
-130.0,130,7590.271644,False,0.33761921525001526
-130.0,130,7593.284309,False,0.6201468706130981
-130.0,130,7595.49227,False,0.3668244481086731
-130.0,130,7597.672832,False,0.532168447971344
-130.0,130,7599.930633,False,0.34041112661361694
-130.0,130,7602.165793,False,0.3530128300189972
-130.0,130,7604.457274,False,0.33258530497550964
-130.0,130,7606.70543,False,0.42710164189338684
-130.0,130,7608.936918,False,0.7723271250724792
-130.0,130,7611.200021,False,0.7059710025787354
-130.0,130,7613.477708,False,0.3422512710094452
-35.0,36,7614.061227,True,0.9962576031684875
-130.0,130,7616.325258,False,0.329254686832428
-130.0,130,7618.628586,False,0.4908984303474426
-130.0,130,7620.91533,False,0.5784686803817749
-130.0,130,7623.106571,False,0.6062074899673462
-130.0,130,7625.355654,False,0.33505088090896606
-130.0,130,7628.276822,False,0.3578830361366272
-130.0,130,7630.456255,False,0.3454499840736389
-130.0,130,7632.752255,False,0.3898279070854187
-130.0,130,7634.89434,False,0.430194228887558
-130.0,130,7637.026176,False,0.4300844669342041
-130.0,130,7639.259691,False,0.36822259426116943
-130.0,130,7641.467063,False,0.5235499143600464
-130.0,130,7643.599843,False,0.8790709972381592
-130.0,130,7645.79841,False,0.3396477997303009
-130.0,130,7647.969873,False,0.4790187478065491
-130.0,130,7650.070247,False,0.9616374969482422
-130.0,130,7652.316089,False,0.3837328851222992
-130.0,130,7654.487399,False,0.5236362218856812
-130.0,130,7656.636318,False,0.3518649935722351
-130.0,130,7658.845156,False,0.3527778685092926
-130.0,130,7660.95451,False,0.5506143569946289
-130.0,130,7663.963173,False,0.40525752305984497
-130.0,130,7665.997226,False,0.3362317383289337
-130.0,130,7668.20359,False,0.4420625865459442
-130.0,130,7670.645325,False,0.3836405575275421
-130.0,130,7673.073666,False,0.5178911685943604
-130.0,130,7675.31574,False,0.36927086114883423
-130.0,130,7677.623534,False,0.48627761006355286
-130.0,130,7679.899664,False,0.34178680181503296
-130.0,130,7682.305687,False,0.4174937307834625
-130.0,130,7684.656426,False,0.4006672203540802
-130.0,130,7686.933739,False,0.5093805193901062
-130.0,130,7689.193608,False,0.5705650448799133
